,at_home,corners,fouls,half_time_goals,opp_corners,opp_fouls,opp_half_time_goals,opp_possession,opp_red_cards,opp_shots_on_target,opp_total_shots,opp_yellow_cards,possession,red_cards,shots_on_target,total_shots,winning_at_half_time,won_match,yellow_cards
269,False,7,7,1,3,11,1,57.8,0,2,8,1,42.2,0,5,9,False,False,1
270,True,7,12,0,2,12,0,47.8,0,6,7,2,52.2,0,5,11,False,True,2
271,False,2,12,0,7,12,0,52.2,0,5,11,2,47.8,0,6,7,False,False,2
272,True,5,10,3,2,16,1,35.3,0,2,6,4,64.7,0,8,13,True,True,0
273,False,2,16,1,5,10,3,64.7,0,8,13,0,35.3,0,2,6,False,False,4
274,True,1,4,2,12,14,0,65.0,0,9,14,2,35.0,0,7,14,True,True,1
275,False,12,14,0,1,4,2,35.0,0,7,14,1,65.0,0,9,14,False,False,2
276,True,6,13,0,6,12,0,54.4,0,6,15,1,45.6,0,4,9,False,False,1
277,False,6,12,0,6,13,0,45.6,0,4,9,1,54.4,0,6,15,False,True,1
278,True,8,11,0,5,9,0,47.5,0,10,12,0,52.5,0,8,10,False,False,1
279,False,5,9,0,8,11,0,52.5,0,8,10,1,47.5,0,10,12,False,True,0
280,True,2,10,0,1,8,0,54.2,0,6,10,2,45.8,0,2,8,False,False,0
281,False,1,8,0,2,10,0,45.8,0,2,8,0,54.2,0,6,10,False,True,2
282,True,10,10,1,4,8,0,36.1,0,4,8,0,63.9,0,11,24,True,True,2
283,False,4,8,0,10,10,1,63.9,0,11,24,2,36.1,0,4,8,False,False,0
284,True,5,16,1,2,12,1,40.8,0,5,8,1,59.2,0,6,9,False,False,2
285,False,2,12,1,5,16,1,59.2,0,6,9,2,40.8,0,5,8,False,False,1
286,True,11,5,1,4,6,1,45.5,0,3,7,2,54.5,0,12,17,False,False,1
287,False,4,6,1,11,5,1,54.5,0,12,17,1,45.5,0,3,7,False,False,2
288,True,6,10,3,1,12,4,58.3,0,5,10,1,41.7,0,7,10,False,False,1
289,False,1,12,4,6,10,3,41.7,0,7,10,1,58.3,0,5,10,True,True,1
290,True,5,8,0,5,15,0,42.8,0,4,6,3,57.2,0,11,14,False,False,0
291,False,5,15,0,5,8,0,57.2,0,11,14,0,42.8,0,4,6,False,True,3
292,True,14,15,0,5,6,1,57.8,0,9,16,2,42.2,0,13,16,False,True,1
293,False,5,6,1,14,15,0,42.2,0,13,16,1,57.8,0,9,16,True,False,2
294,True,2,11,2,6,16,1,50.4,0,6,16,2,49.6,0,5,7,True,True,0
295,False,6,16,1,2,11,2,49.6,0,5,7,0,50.4,0,6,16,False,False,2
296,True,4,12,2,4,14,0,50.0,1,4,9,3,50.0,0,8,16,True,True,1
297,False,4,14,0,4,12,2,50.0,0,8,16,1,50.0,1,4,9,False,False,3
